안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,안전표지구분,안전표지종별일련번호,주행제한속도,안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자
,시도,,미금로,1,1,,,,경기도 성남시 분당구 구미동 66,37.349656,127.114051,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,미금로,1,2,,,,경기도 성남시 분당구 구미동 110,37.345992,127.117815,3,309,,직진및좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,미금로,1,1,,,,경기도 성남시 분당구 구미동 115,37.344351,127.115364,3,324,,어린이보호표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,미금로,1,2,,,,경기도 성남시 분당구 구미동 198-1,37.342857,127.113595,3,311,,유턴표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,미금로,1,2,,,,경기도 성남시 분당구 구미동 302,37.33949,127.113567,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,미금로,1,2,,,,경기도 성남시 분당구 구미동 220-1,37.339365,127.116463,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,미금로,1,2,,,,경기도 성남시 분당구 구미동 203-1,37.337805,127.115679,3,311,,유턴표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,미금로,1,1,,,,경기도 성남시 분당구 구미동 205-5,37.336861,127.116747,2,214,,좌회전금지표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,미금로,1,2,,,,경기도 성남시 분당구 구미동 211,37.335467,127.115826,2,218,,주정차금지표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,미금로,1,2,,,,경기도 성남시 분당구 구미동 214,37.334285,127.119861,3,322,,횡단보도표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로,1,2,,,,경기도 성남시 분당구 구미동 188,37.337679,127.109725,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로,1,2,,,,경기도 성남시 분당구 구미동 193-3,37.336754,127.111945,3,311,,유턴표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로,1,2,,,,경기도 성남시 분당구 구미동 202,37.337469,127.113405,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로,1,1,,,,경기도 성남시 분당구 구미동 221,37.339522,127.118464,3,324,,어린이보호표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로,1,2,,,,경기도 성남시 분당구 구미동 215,37.337756,127.118363,3,311,,유턴표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로,1,2,,,,경기도 성남시 분당구 구미동 223,37.339464,127.120738,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로,1,1,,,,경기도 성남시 분당구 구미동 225,37.339909,127.120645,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로,1,2,,,,경기도 성남시 분당구 구미동 242,37.342728,127.124116,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로,1,1,,,,경기도 성남시 분당구 구미동 281,37.343108,127.124577,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로,1,2,,,,경기도 성남시 분당구 구미동 288,37.344024,127.125725,3,309,,직진및좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,1,2,,,,경기도 성남시 분당구 이매동 150-1,37.404262,127.119579,3,311,,유턴표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,1,2,,,,경기도 성남시 분당구 야탑동 535,37.40696,127.120463,4,430,,직진후좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,1,2,,,,경기도 성남시 분당구 이매동 131-1,37.405133,127.121723,4,430,,직진후좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,1,2,,,,경기도 성남시 분당구 이매동 131-8,37.405111,127.12335,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,1,2,,,,경기도 성남시 분당구 이매동 97-1,37.405115,127.125724,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,1,2,,,,경기도 성남시 분당구 이매동 127-1,37.403742,127.127978,3,311,,유턴표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,1,2,,,,경기도 성남시 분당구 야탑동 525,37.406742,127.131457,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,1,2,,,,경기도 성남시 분당구 야탑동 523,37.407678,127.133455,3,311,,유턴표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,1,2,,,,경기도 성남시 분당구 야탑동 491,37.407434,127.137867,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,1,2,,,,경기도 성남시 분당구 야탑동 158,37.405188,127.145182,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,1,2,,,,경기도 성남시 분당구 야탑동 154,37.405664,127.148545,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,1,2,,,,경기도 성남시 분당구 야탑동 192-2,37.405582,127.155649,2,226,,서행표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,1,1,,,,경기도 성남시 분당구 야탑동 161,37.406207,127.145671,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로,1,2,,,,경기도 성남시 분당구 서현동 251-1,37.387793,127.124446,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로,1,1,,,,경기도 성남시 분당구 서현동 257,37.386847,127.123231,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로,1,2,,,,경기도 성남시 분당구 서현동 250-2,37.386297,127.123326,4,430,,직진후좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로,1,2,,,,경기도 성남시 분당구 서현동 261-6,37.386049,127.121698,4,430,,직진후좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로,1,2,,,,경기도 성남시 분당구 서현동 273-2,37.385033,127.120437,3,309,,직진및좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로,1,2,,,,경기도 성남시 분당구 수내동 9-4,37.37999952,127.114937,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로,1,2,,,,경기도 성남시 분당구 수내동 11-4,37.378467,127.112808,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로,1,1,,,,경기도 성남시 분당구 정자동 92-3,37.375505,127.109788,4,434,,신호절대준수표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로,1,2,,,,경기도 성남시 분당구 정자동 78,37.3721,127.110549,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로,1,2,,,,경기도 성남시 분당구 정자동 88,37.368171,127.110392,3,309,,직진및좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로,1,1,,,,경기도 성남시 분당구 정자동 122,37.365401,127.113878,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로,1,2,,,,경기도 성남시 분당구 정자동 122,37.365401,127.113878,3,309,,직진및좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로,1,2,,,,경기도 성남시 분당구 정자동 153,37.360905,127.11107,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,금곡로,1,1,,,,경기도 성남시 분당구 금곡동 181,37.356393,127.107646,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,금곡로,1,1,,,,경기도 성남시 분당구 금곡동 123,37.355025,127.109641,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,금곡로,1,2,,,,경기도 성남시 분당구 금곡동 125,37.355351,127.111689,1,129,,과속방지턱표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,금곡로,1,1,,,,경기도 성남시 분당구 금곡동 131,37.354657,127.1141,4,432,,야간점멸신호운영표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,금곡로,1,2,,,,경기도 성남시 분당구 구미동 75,37.351962,127.118772,2,226,,서행표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,금곡로,1,2,,,,경기도 성남시 분당구 구미동 81,37.350888,127.119764,3,311,,유턴표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,금곡로,1,2,,,,경기도 성남시 분당구 구미동 102,37.345857,127.119438,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,금곡로,1,1,,,,경기도 성남시 분당구 구미동 111,37.344573,127.116946,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,장미로,1,2,,,,경기도 성남시 분당구 야탑동 341,37.413089,127.127282,4,430,,직진후좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,장미로,1,2,,,,경기도 성남시 분당구 야탑동 360-3,37.413506,127.130226,4,430,,직진후좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,장미로,1,1,,,,경기도 성남시 분당구 야탑동 334,37.415965,127.129388,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,장미로,1,2,,,,경기도 성남시 분당구 야탑동 339,37.415965,127.129388,4,430,,직진후좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,장미로,1,2,,,,경기도 성남시 분당구 야탑동 215,37.414811,127.136277,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,장미로,1,2,,,,경기도 성남시 분당구 야탑동 216,37.413777,127.138674,4,435,,예측출발금지표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,장미로,1,1,,,,경기도 성남시 분당구 야탑동 211,37.413191,127.140995,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로173번길,1,1,,,,경기도 성남시 분당구 구미동 300,37.352026,127.124484,4,432,,야간점멸신호운영표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로173번길,1,2,,,,경기도 성남시 분당구 구미동 300,37.352026,127.124484,4,436,,연속좌회전운영교차로표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로173번길,1,2,,,,경기도 성남시 분당구 구미동 297-1,37.348441,127.12343,2,226,,서행표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로173번길,1,2,,,,경기도 성남시 분당구 구미동 297-2,37.347241,127.123454,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,구미로173번길,1,1,,,,경기도 성남시 분당구 구미동 285,37.345075,127.125316,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,새마을로,1,2,,,,경기도 성남시 분당구 서현동 234,37.383586,127.132498,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,새마을로,1,1,,,,경기도 성남시 분당구 서현동 136-15,37.383408,127.135879,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,새마을로,1,2,,,,경기도 성남시 분당구 서현동 102,37.383509,127.139487,2,216,,유턴금지표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,새마을로,1,2,,,,경기도 성남시 분당구 서현동 31-1,37.383548,127.143383,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,새마을로,1,2,,,,경기도 성남시 분당구 율동 115-1,37.38405,127.150653,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,백현로,1,2,,,,경기도 성남시 분당구 정자동 4-6,37.378494,127.106394,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,백현로,1,2,,,,경기도 성남시 분당구 정자동 27,37.376162,127.110365,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,백현로,1,2,,,,경기도 성남시 분당구 정자동 107,37.366565,127.1208,2,214,,좌회전금지표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,장미로48번길,1,2,,,,경기도 성남시 분당구 야탑동 342-3,37.412651,127.125501,3,311,,유턴표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,중앙공원로,1,2,,,,경기도 성남시 분당구 서현동 96,37.381173,127.13034,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,중앙공원로,1,2,,,,경기도 성남시 분당구 서현동 90,37.380869,127.128664,2,213,,우회전금지표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,중앙공원로,1,2,,,,경기도 성남시 분당구 서현동 91,37.379188,127.126213,4,432,,야간점멸신호운영표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,장안로,1,2,,,,경기도 성남시 분당구 분당동 69,37.371413,127.142516,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,장안로,1,2,,,,경기도 성남시 분당구 분당동 90-1,37.370441,127.143476,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,장안로,1,2,,,,경기도 성남시 분당구 분당동 71,37.36953,127.141903,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,정자로,1,1,,,,경기도 성남시 분당구 정자동 189-5,37.362543,127.112361,4,432,,야간점멸신호운영표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,정자로,1,1,,,,경기도 성남시 분당구 정자동 125,37.362753,127.11305,3,320,,횡단보도표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,정자로,1,2,,,,경기도 성남시 분당구 정자동 192,37.362352,127.117059,4,432,,야간점멸신호운영표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,무지개로,1,1,,,,경기도 성남시 분당구 구미동 241,37.340984,127.11973,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,무지개로,1,2,,,,경기도 성남시 분당구 구미동 50,37.336381,127.113573,2,224,,최고속도제한표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,무지개로,1,2,,,,경기도 성남시 분당구 구미동 211,37.335467,127.115826,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,성남대로779번길,1,1,,,,경기도 성남시 분당구 이매동 108,37.399403,127.127239,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,성남대로43번길,1,2,,,,경기도 성남시 분당구 구미동 172,37.34005,127.104824,3,311,,유턴표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,성남대로43번길,1,2,,,,경기도 성남시 분당구 구미동 159,37.340325,127.106819,3,311,,유턴표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,느티로,1,1,,,,경기도 성남시 분당구 정자동 65-3,37.368797,127.112295,4,432,,야간점멸신호운영표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,분당로263번길,1,2,,,,경기도 성남시 분당구 서현동 314-2,37.37275,127.14121,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,분당로263번길,1,2,,,,경기도 성남시 분당구 분당동 67,37.371127,127.140849,3,327,,일방통행표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,분당로263번길,1,2,,,,경기도 성남시 분당구 서현동 310,37.371693,127.137883,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,양현로94번길,1,1,,,,경기도 성남시 분당구 이매동 120-3,37.391586,127.125743,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,양현로94번길,1,2,,,,경기도 성남시 분당구 이매동 120-7,37.390981,127.126367,3,320,,횡단보도표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,황새울로313번길,1,2,,,,경기도 성남시 분당구 서현동 269-6,37.383916,127.121376,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,이매로,1,1,,,,경기도 성남시 분당구 이매동 116,37.393807,127.125845,3,320,,횡단보도표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,벌말로,1,1,,,,경기도 성남시 분당구 야탑동 266,37.410142,127.138815,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,매화로,1,1,,,,경기도 성남시 분당구 야탑동 390,37.410615,127.133481,3,329,,비보호좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로,3,2,,,,경기도 성남시 분당구 운중동 903,37.391298,127.063253,3,314,,좌측면통행표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로,3,2,,,,경기도 성남시 분당구 운중동 900-3,37.390576,127.079168,3,329,,비보호,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로,3,2,,,,경기도 성남시 분당구 운중동 899-3,37.390924,127.067919,3,311,,유턴표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로,3,2,,,,경기도 성남시 분당구 운중동 948,37.391376,127.076055,3,309,,직진및좌회전표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로,3,2,,,,경기도 성남시 분당구 운중동 966,37.391907,127.078598,3,311,,유턴표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로,3,2,,,,경기도 성남시 분당구 운중동 1018,37.391103,127.081737,3,309,,직진및좌회전 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로,3,2,,,,경기도 성남시 분당구 운중동 1017-3,37.390393,127.084861,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로,3,2,,,,경기도 성남시 분당구 판교동 626,37.389186,127.090407,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로,3,2,,,,경기도 성남시 분당구 판교동 586-7,37.389053,127.09325,3,325,,자전거횡단 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로,3,2,,,,경기도 성남시 분당구 판교동 584-2,37.388255,127.095533,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로,3,2,,,,경기도 성남시 분당구 판교동 639-1,37.387003,127.097608,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로,3,2,,,,경기도 성남시 분당구 판교동 577-4,37.389779,127.097882,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로,3,2,,,,경기도 성남시 분당구 판교동 585,37.38988,127.097313,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로,3,2,,,,경기도 성남시 분당구 판교동 552-1,37.392813,127.097891,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로,3,2,,,,경기도 성남시 분당구 판교동 552,37.394899,127.097636,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로,3,2,,,,경기도 성남시 분당구 판교동 551,37.394305,127.098914,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로,3,2,,,,경기도 성남시 분당구 판교동 541,37.395967,127.097787,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로,3,2,,,,경기도 성남시 분당구 판교동 518,37.39919,127.096178,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로,3,2,,,,경기도 성남시 분당구 판교동 513,37.397984,127.095616,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로,3,2,,,,경기도 성남시 분당구 판교동 497,37.400258,127.094806,3,309,,직진및좌회전 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로,3,2,,,,경기도 성남시 분당구 판교동 494,37.399838,127.093459,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로,3,2,,,,경기도 성남시 분당구 판교동 491-3,37.401788,127.093404,3,303,,자전거및보행자 겸용도로 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로,3,2,,,,경기도 성남시 분당구 판교동 503-5,37.402959,127.095889,2,218,,정차+주차금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로32번길,3,2,,,,경기도 성남시 분당구 판교동 572,37.390552,127.099582,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로88번길,3,2,,,,경기도 성남시 분당구 판교동 548-2,37.394561,127.100141,3,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,서판교로88번길,3,1,,,,경기도 성남시 분당구 판교동 547-1,37.394718,127.099255,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,3,2,,,,경기도 성남시 분당구 판교동 513-3,37.398284,127.093216,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로,3,2,,,,경기도 성남시 분당구 판교동 629-3,37.388721,127.085791,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,안양판교로,3,2,,,,경기도 성남시 분당구 하산운동 266-52,37.387483,127.083821,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,안양판교로,3,2,,,,경기도 성남시 분당구 운중동 921-4,37.38846,127.071593,2,211,,진입금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,산운로,3,2,,,,경기도 성남시 분당구 운중동 981,37.393041,127.076091,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,산운로,3,2,,,,경기도 성남시 분당구 운중동 874,37.392958,127.066443,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,산운로,3,2,,,,경기도 성남시 분당구 운중동 873,37.392946,127.067902,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,산운로,3,2,,,,경기도 성남시 분당구 운중동 893,37.392419,127.06894,3,304,,회전교차로 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로,3,1,,,,경기도 성남시 분당구 운중동 899,37.391024,127.069702,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로,3,2,,,,경기도 성남시 분당구 운중동 1044,37.388761,127.082134,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로,3,1,,,,경기도 성남시 분당구 판교동 629,37.387164,127.086235,3,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로,3,1,,,,경기도 성남시 분당구 판교동 629,37.387164,127.086235,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로,3,2,,,,경기도 성남시 분당구 판교동 633-1,37.388102,127.087182,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로,3,2,,,,경기도 성남시 분당구 판교동 632-2,37.386194,127.088009,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로,3,2,,,,경기도 성남시 분당구 판교동 634,37.386647,127.088714,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로,3,2,,,,경기도 성남시 분당구 판교동 436,37.386373,127.089093,2,218,,정차+주차금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로,3,1,,,,경기도 성남시 분당구 판교동 637,37.387603,127.09213,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로,2,1,,,,경기도 성남시 분당구 운중동 927,37.389753,127.079024,3,329,,비보호좌회전 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로 14번길2,3,2,,,,경기도 성남시 분당구 운중동 908-10,37.390219,127.06761,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로 82번길,3,2,,,,경기도 성남시 분당구 운중동 949,37.390635,127.075118,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로 82번길,3,2,,,,경기도 성남시 분당구 운중동 922-4,37.388606,127.07527,3,309,,직진및좌회전 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로 82번길,3,2,,,,경기도 성남시 분당구 운중동 919,37.387754,127.073907,1,129,,과속방지턱 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로 82번길,3,2,,,,경기도 성남시 분당구 운중동 918,37.385367,127.073419,2,216,,유턴금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교원로 82번길,3,2,,,,경기도 성남시 분당구 운중동 916,37.383067,127.073959,2,216,,유턴금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로 243번길,3,2,,,,경기도 성남시 분당구 판교동 553,37.3918984696,127.09087,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로 243번길,3,2,,,,경기도 성남시 분당구 판교동 612-4,37.390662,127.090782,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로 45번길,3,2,,,,경기도 성남시 분당구 운중동 892-11,37.392488,127.08375,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,운중로,3,2,,,경기도 성남시 분당구 운중로 034-1,,37.39145,127.067994,3,114,,좌우로 이중 굽는도로,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 삼평동 705-2,37.407487,127.115245,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 삼평동 711,37.406147,127.115856,2,214,,좌회전금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,1,,,,경기도 성남시 분당구 삼평동 710-2,37.405554,127.115663,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 삼평동 719,37.403919,127.116147,3,309,,직진및좌회전 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
